Let Me Ride,Dr. Dre,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Let Me Ride,Snoop Dogg,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Let Me Ride,Jewell,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Let Me Ride,RC,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Fight the Power,Public Enemy,Hip-Hop / Rap / R&B,Drums,by Public Enemy (1989)
The Originators,Jaz,Hip-Hop / Rap / R&B,Drums,by Jaz feat. Jay-Z (1990)
The Originators,Jay-Z,Hip-Hop / Rap / R&B,Drums,by Jaz feat. Jay-Z (1990)
Rebel Without a Pause,Public Enemy,Hip-Hop / Rap / R&B,Drums,by Public Enemy (1987)
Fuck Tha Police,N.W.A,Hip-Hop / Rap / R&B,Drums,by N.W.A (1988)
Mathematics,Mos Def,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Mos Def (1999)
Powerpuff Girls Theme,James L. Venable,Soundtrack / Library,Drums,by James L. Venable (1998)
Mama Said Knock You Out,LL Cool J,Hip-Hop / Rap / R&B,Drums,by LL Cool J (1990)
Lovers Rock,TV Girl,Rock / Pop,Drums,by TV Girl (2014)
The Morning,Raekwon,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,Pusha T,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,Common,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,2 Chainz,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,Kid Cudi,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,CyHi the Prynce,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,D'Banj,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
Bring the Noise,Public Enemy,Hip-Hop / Rap / R&B,Drums,by Public Enemy (1987)
Save Me,Nicki Minaj,Hip-Hop / Rap / R&B,Drums,by Nicki Minaj (2010)
Premier's X-Ecution,X-Ecutioners,Hip-Hop / Rap / R&B,Vocals / Lyrics,by X-Ecutioners feat. DJ Premier (2002)
Premier's X-Ecution,DJ Premier,Hip-Hop / Rap / R&B,Vocals / Lyrics,by X-Ecutioners feat. DJ Premier (2002)
Freedom! '90,George Michael,Rock / Pop,Drums,by George Michael (1990)
Scarlet Begonias,Sublime,Rock / Pop,Drums,by Sublime (1992)
The Cool,Lupe Fiasco,Hip-Hop / Rap / R&B,Drums,by Lupe Fiasco (2006)
Let Me Ride,Dr. Dre,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Let Me Ride,Snoop Dogg,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Let Me Ride,Jewell,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Let Me Ride,RC,Hip-Hop / Rap / R&B,Drums,"by Dr. Dre feat. Snoop Dogg, Jewell and RC (1992)"
Fight the Power,Public Enemy,Hip-Hop / Rap / R&B,Drums,by Public Enemy (1989)
The Originators,Jaz,Hip-Hop / Rap / R&B,Drums,by Jaz feat. Jay-Z (1990)
The Originators,Jay-Z,Hip-Hop / Rap / R&B,Drums,by Jaz feat. Jay-Z (1990)
Rebel Without a Pause,Public Enemy,Hip-Hop / Rap / R&B,Drums,by Public Enemy (1987)
Fuck Tha Police,N.W.A,Hip-Hop / Rap / R&B,Drums,by N.W.A (1988)
Mathematics,Mos Def,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Mos Def (1999)
Powerpuff Girls Theme,James L. Venable,Soundtrack / Library,Drums,by James L. Venable (1998)
Mama Said Knock You Out,LL Cool J,Hip-Hop / Rap / R&B,Drums,by LL Cool J (1990)
Lovers Rock,TV Girl,Rock / Pop,Drums,by TV Girl (2014)
The Morning,Raekwon,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,Pusha T,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,Common,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,2 Chainz,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,Kid Cudi,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,CyHi the Prynce,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
The Morning,D'Banj,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by Raekwon, Pusha T, Common and 2 Chainz feat. Kid Cudi, CyHi the Prynce and D'Banj (2012)"
Bring the Noise,Public Enemy,Hip-Hop / Rap / R&B,Drums,by Public Enemy (1987)
Save Me,Nicki Minaj,Hip-Hop / Rap / R&B,Drums,by Nicki Minaj (2010)
Premier's X-Ecution,X-Ecutioners,Hip-Hop / Rap / R&B,Vocals / Lyrics,by X-Ecutioners feat. DJ Premier (2002)
Premier's X-Ecution,DJ Premier,Hip-Hop / Rap / R&B,Vocals / Lyrics,by X-Ecutioners feat. DJ Premier (2002)
Freedom! '90,George Michael,Rock / Pop,Drums,by George Michael (1990)
Scarlet Begonias,Sublime,Rock / Pop,Drums,by Sublime (1992)
The Cool,Lupe Fiasco,Hip-Hop / Rap / R&B,Drums,by Lupe Fiasco (2006)
Extendium 07,EXPERIVERSE 3024,Other,Drums,by EXPERIVERSE 3024 (2020)
